,class,tweet
13907,1,pretti mother fucker pull bitch like
13908,1,pretti motherfuck pull bitch like
13909,1,pretti muthafucka pull bitch like
13910,0,pretti whole yanke thing id rather lose alc everi year live detroit miss real steinbrenn gloryday
13911,1,pretti sure got ya bitch nude phone nigga
13912,1,pretti weird flight attend instruct say  welcom oc bitch  exit plane
13913,1,probabl go tackl kenzi see tbh miss bitch
13914,1,probabl save ass today gas diesel engin  would without redneck friend  
13915,1,procrastin realli bitch
13916,1,produc yung   bouta drop dis hoe
13917,1,profesion sport enjoy white trash
13918,1,project pay soft ass littl bitch
13919,1,promis love obey hit day girl say genuin fuck bitch sayi
13920,1,promis made bitch bxtch
13921,1,protect bitch cost
13922,0,proud redneck patriot lmbo tw
13923,1,puffi face hoe
13924,1,puig zero line yet still go fuck bitch appear
13925,1,pull nicca bore
13926,1,pull ex make bitch mad
13927,1,pull ex make bitch mad
13928,1,pull make bitch mad
13929,1,pull coco ratchet way home   yes bitch
13930,1,pull hoe someth proud hoe go anybodi 
13931,1,pullout game trash   iyanla intrrvent man  kid  women question 
13932,1,pumpkin spice marlboro da hoe
13933,1,punch hoe caus deserv
13934,1,punk ass broke faggot
13935,1,punk ass cop jus bulldog bitch
13936,1,punk bitch walk tall like got someth prove
13937,1,punk bitch
13938,1,pussi pussi everi women got one gotta ladi
13939,1,pussi ass hoe nigga fuck wit
13940,1,pussi ass nigguh name jesus daddi
13941,1,pussi gotta trash love life sad lol im glad khloe dump french ghetto ass
13942,1,pussi like girl zaaaammnn pussi gay 
13943,1,pussi nicca friend gotta vezzo voic
13944,1,pussi mouth pussi pinki ring
13945,1,pussi pussi
13946,1,pussi get pussi
13947,1,pussi pussi get need
13948,1,put  tch pussi first 
13949,1,put ring yo bitch
13950,1,put place caus pussi get pussi
13951,1,put everyth love ugli bitch finna talk crazi car put ass make walk
13952,0,put redskin start lineup instead dolphin fun said
13953,1,put weight back rack bitch smdh lol dick chaney
13954,1,put ya hand grade bitch
13955,1,put yo bitch figur bedrock
13956,1,put hand bitch gon shoot
13957,1,put tit back shit bitch
13958,1,putin make look like bitch foreign polici
13959,1,quan dino faggot ass nigga aight man
13960,1,quan stop faggot tl
13961,1,quisiera amart puedo mi mama dijo dont love hoe
13962,1,quit blow feed bitch
13963,1,quit hoggin blunt bitch
13964,1,quit hurt women cuz tire bitter nigga gotta go cuz hoe ass nigga
13965,1,quit talk shit fuck faggot serious mad bc one want fuck even think
13966,1,quit teas bitch
13967,0,trash compar earli 
13968,0,surg charli baker point demo state mass coakley dog via
13969,1,real nigga speak  chaysin sound like bitch 
13970,0,republican take massachusett governorship coakley conc gov race charli baker 
13971,1,rft tweet day    nigga chang fuck em bitch nigga day 
13972,1,rick told yall go back kill em yall nicca listen chew bob leg shit extra tasti crispi
13973,1,right bitch say posit vibe bitch make fun someon weight
13974,1,rino trash like see conserv democrat parti see black slave properti tcot
13975,1,never ever ever give nigga unless know fact yeen finna play bitch  
13976,1,shit bird  
13977,0,jane seymour rock bikini  crazi aunt jane
13978,1,wow anoth faggot  timatherac wow anoth cam hater lol  gt gt dat dude nice
13979,1,thatgapeach alla nigga hot boy bring ice bitch  
13980,1, simp black bitch think ok clap hand get argument bitch stfu steal yo purs 
13981,1,bitch say hahaha
13982,1,columbus found america kill injun sincethecubswonaworldseri
13983,1,fuck mean macklemor trash nigger
13984,1,oitscrunch def whini bitch  girl cri girl care  whini bitch
13985,1,cole fuck queer
13986,1,rell yaw hoe want thing money dick
13987,1,hahahaha basic bitch funni
13988,0,jihadi kill brendantevlin least other part terrorist ring  yrs ago
13989,1,melobabi nothin cut bitch ayeee
13990,0,twitter tip cap say farewellcaptain jeter yanke stadium final video
13991,1,hoe get boyfriend swear hoe anymor bitch boyfriend eras happen
13992,1,today told woman quintessenti embodi sexual feminin drown pussi
13993,1,supp wigga
13994,1,go wrong loyal bitch
13995,1,needi clingi men bitch issu
13996,1,kim lil sister hoe
13997,1,might ugli hoe trippin
13998,1,gettinit bro argu reject ass disney model bitch better go play food 
13999,1,hoe get friend bae    
14000,0,prob def good earli set energi tool want tune less ho 
14001,1,bitch love nigga got bitch
14002,1,got bitch geekin sneakin cocaina cross custom
14003,1,williard sqquad come pussi go ass come ass go mouth way tell nobod 
14004,0,bee met yanke lost good day basebal
14005,1,rodi bitch alway pocket  
14006,1,thoma know bitch mad like wcw  
14007,1,thoma nah boa nigga wayn run mouth like hoe girl hoe chill wi 
14008,1,nigga jump brother said dre hood bitch  belong us imma go find bi 
14009,1,bub sweat hoe come wit money 
14010,1,grown men wear jersey grown men name forget fuck pom pom
14011,1,happi birthday littl ass cousin rememb hope good one fag
14012,0,check homi sole sauc stuff miracl 
14013,1,flex turn take yo bitch fli town macin stackin readi get crackin aint tu 
14014,1,hate lie ass bitch
14015,0,muslim jihadi keep calm pjnet tcot tgdn ccot rednationris teaparti  nra
14016,1, ugli worri hoe 
14017,1,que gone look past fact bitch suck dick caus edg laid swear hate bitch 
14018,1,bitch yaaa thanggg 
14019,1,bae lemm see phone dont hella hoe one sec
14020,1,tae bruh bitch booti flat muscular   
14021,1,dm announc timelin bitch tryna fuck low
14022,1,much messi bitch hell nawl cant rock
14023,1,carrillo check watch bitch said sometim
14024,1,carrillo rick jame bitch
14025,1,van frontin ass bitch
14026,1,mama told look rich act poor neva trip ona bitch dat ur gang
14027,1,sinc yungin bitch nat nigga
14028,1, lil zack love femal cop   sum hoe fuck da jake   
14029,1,   knwin heard dat hoe chang
14030,1,     hoe    
14031,1,spazz dude hoe line   
14032,1, soetan yea know lil bitch stalk twitter nigga   
14033,0,get attach peopl jump trash feel way
14034,1,ass bitch aaron hernandez girlfriend lie grand juri  time
14035,1,live home littl less like cheat ho
14036,1,aint get hoe come back room stay circus circus bruh
14037,0,oregon state wr popular  pick recent mock draft draft tracker
14038,1,ugliest bitch ever seen 
14039,0,hungov feel yyyyyeelllloooo dbh yellow
14040,1,im pregnant ass bitch matter fact ima slip step ass bitch
14041,0,best thing ever drive past crowd peopl show see bandanna colour hair  shirt made 
14042,1,swag fag sauc
14043,1,voic mail littl bitch ass nigga
14044,1,need workout plan   third bitch fuck miracl
14045,1,matter make spin bottl invit hottest bitch play ladykil
14046,1,lol new kid school think take tetherbal bout show get playground pussi baller 
14047,1,mom brought mcdonald lunch bitch
14048,1,today seem like good day ever bang bitch go ice cream
14049,1,rather girl clingi hoe
14050,0,portabl septic tank allllll peski feel
14051,1,togeth   like bitch   like bitch either  
14052,1, want ex back believ fuck go get ass  bout dig trash  
14053,1,hoe hoe wife mine wisebrethrenword
14054,1,least say im crazi nigga gotta find bitch wild shoot ass 
14055,1,care look better blue ivi north whatev celeb babi read kid book simpl bitch
14056,1,dyke surround
14057,0,colorado lawmak consid nation   wind energi legisl protect bird bat
14058,0,neonic dead bird like american kestrel bee ask take shelv ecow
14059,1,high flyer crr militia boner squad ball sack weiner fc anal browni
14060,0,hussl bron pregam speech trash though lmao
14061,1,hussl nigga love cuf hoe act surpris turn hoe
14062,1,hussl real joke asid hoe know coolest women ever met
14063,1,hussl yall good day bring bitch twitter
14064,0,rain shower weepi fog soft light cool touch wild wind carri music bird ceas soar feel 
14065,1,ill fight ya big daft cunt
14066,0,black american wors bho well research articl bound elicit cri uncl tom 
14067,1,wow lmao bet ever come hous dirti bitch
14068,1,michael  lava cake bitch rtextralif
14069,0,  fec may yank  amend guard drudg rest internet wiunion
14070,0,bae mean anyon els think ghetto word babe babi
14071,1, yeah scale one ten bitch
14072,1,smart pretti forev bitch
14073,1,could never date someon goofi nobodi tryna date bland bore ass bitch
14074,1,ever offend im sorri sensit lil bitch
14075,1,karma bitch bitch
14076,1,girl suck dick somehow dude get head dude fuck bad bitch yet ugli girl get pregnant 
14077,1,let play game call stop lil bitch
14078,1,clock still time hoe
14079,1,nigga press pussi aint nothin instead worryin bitch fuckin dont go get munnaaaa
14080,1,    find hoe section
14081,1,social network got bitch head like 
14082,1,die bad bitch walk yo funer      
14083,0,lifelong yanke fan put asid root interest return lost red sox world seri ring right owner
14084,1,realest bitch know lol
14085,0,noticia  ltimahora el republicano charli baker elegido gobernador de massachusett  apracecal
14086,1,femal think date pussi cute
14087,1,bitch lovin self enuff us juheard
14088,1,fresh razor blade goth bitch stock
14089,1,ford hate nigga ask hoe nigga idfk
14090,1,bitch bigger one win
14091,1,princess real bitch know gotta pluck dat nippl hair
14092,1,give birth bitch
14093,1,bitch get smart look cute ratchet
14094,1,twitter ho jus take pic ass somebodi smh
14095,1,life bitch slut would easi
14096,1,ladi full moon mean pussi power full effect yall better get dick tonnnnniiiiiiggggghhht
14097,1,brown  peopl retard think eat clean food day lose weight calori calori peopl
14098,1, uni suuuuck lolol suck bitch
14099,1, bestfriend got jump like dude ur upset pay fine gtfo bitch
14100,1,youngprinc pussi wet     gotta think thing cum fast like damn realli fail  grade
14101,0,singl bear would look feather instead fur would abl eat bird feeder without get judg gla 
14102,0,singl bear accident ate firefli last night chew leav found shame yellow glow mouth wa 
14103,1,bitch serious
14104,1,fuck joo must broke nigga heart stealin bitch hurt   
14105,0,grate profound hospit volunt open home patient travel long distanc abo
14106,0,wen look liek trash  complimentz
14107,1,bro forreal beef someon handl damn self lil bitch bring peopl 
14108,0,julia robert seem complet shock nomin hey julia gown jig emm 
14109,0,great job yanke give brian cashman new contract hater wrong cc
14110,0,think flat wrong blame brian cashman  yanke
14111,0,work theori select race abort ban pass florida today excus redneck rep say
14112,1,smoke good weed bad bitch
14113,1, base steal car fuckin yo bitch
14114,1,ugli bitch tell text
14115,1,first hoe sex man feel
14116,1,ratchet ass bitch  nicki minaj smash boyfriend benz
14117,1,never trippin hoe
14118,1,kudabrazyy hella bore laundri like bitch    sincer hate soul
14119,1,knowsu haha lml wrd nah de pussi shit lol  
14120,1,knowsu lml se pasa de shunsha   mi joda ur bitch waaa  
14121,0,bird sing answer sing song maya angelou poetri write
14122,1,rememb peopl boo  one direct gaga none love bitch
14123,1,   lmfao loso side bitch scoop daytim
14124,0,feel play flappi bird
14125,1, keyair angel femal parti promot parti promot hoe angel bitch 
14126,1, tell hoe sanctiti relationship gotta stop fuck woman 
14127,1,sqquad iont got type bad bitch thing like
14128,1,bitch legal ridin round like rambo
14129,0,fox news mock victim ray rice elev assault  think messag take stair  ht 
14130,1, kerri everyth say ghetto hadda associ jordan       obvious
14131,1,wanna get filthi rich nice big hous full bad bitch could fuck anytim want 
14132,1, id rather niggah 
14133,1,pacer short pussi
14134,1,fuck forgot wear belt feel like coon day
14135,0,rick scott refus appear debat stage charli crist illeg electron fan via 
14136,1,alfarkh pussi
14137,1,simonson everyon pray brother nothin wrong bitch lmaoo
14138,1,probabl ghetto piec shit noth better live
14139,1,occupyslu ima fuck white bitch slap choke said livestream interview fe 
14140,1,bitch ass buut thaat bae kinda lol
14141,1, gee cracker racist term tire race baiter
14142,0,peopl ghetto rise fight back whose side gaza
14143,1,chanc acid rapper soccer hackey sacker cocki khaki jacket jacker slap happi faggot slapper
14144,1,nigga talk femal mouth ate pussi
14145,0,whitecultur think weav ratchet ghetto extens perfect fine
14146,1,hoe actin
14147,1,bruh thank start cum hoe scare
14148,1,got deal low know hoe lone fuck cuf season special  
14149,1,know bitch boy name luke
14150,1,know bitch name natali
14151,0,son got gatorad twinki rice pud pringl cooki  
14152,0, kissin small lip trash lol  yessssss
14153,1, smh hoe like fuck actual loyal girl smh
14154,1,good riddanc bitch   
14155,1,told yo bitch get knee want sex  
14156,1,soft    hoe dumb man
14157,1,fucc hoe dat feel
14158,1,tell freak bitch lie
14159,1,bitch alway upload pic famous coupl simpl shit like hold hand talkin bout want bitch 
14160,1,turn bitch real quick
14161,0,mean sometim eat carton doubl stuf oreo option
14162,1,bad bitch 
14163,0,respons stori insid let self doubt crippl creativ amedit amwrit writetip
14164,0,parent phoenix say administr made son wear pink fairi wing first day high school
14165,0, men interrupt women quibbl irrelev issu sole purpos derail convers  sa 
14166,1,yeah fed jealous skinni bitch becam one
14167,0,bad monkey amazingtim
14168,1, im done wast time go cut bitch faster blink
14169,1,piss hoe
14170,1,raynexxx take dad dinner watch nhl award sport bar dad bitch la king 
14171,1,loyal bad bitch exist want one
14172,1,tweet never good enough guy mayb hoe
14173,1,fake bitch hahaha
14174,0, big bird spoken  weak 
14175,1,loui broke hoe word face
